COMMENT: Large PR file, 100,000 trades
491 BUY T19 S8 $25 #35
491 SELL T18 S1 $56 #43
491 BUY T11 S20 $7 #13
491 BUY T17 S12 $78 #39
491 SELL T13 S16 $85 #34
491 BUY T12 S20 $6 #37
491 SELL T2 S1 $45 #46
491 SELL T7 S23 $59 #39
491 BUY T7 S5 $44 #3
491 BUY T10 S18 $28 #47
491 SELL T2 S4 $40 #29
491 SELL T14 S23 $43 #39
491 BUY T9 S13 $62 #3
491 SELL T1 S15 $11 #50
491 SELL T6 S18 $27 #34
491 SELL T11 S24 $19 #22
491 SELL T2 S9 $16 #31
491 SELL T9 S5 $12 #44
491 BUY T17 S13 $3 #29
491 BUY T8 S6 $66 #16
491 BUY T4 S20 $82 #18
491 SELL T11 S18 $47 #49
491 SELL T2 S3 $4 #50
491 BUY T3 S23 $26 #26
491 BUY T5 S11 $9 #30
491 SELL T16 S23 $59 #32
491 SELL T9 S13 $37 #38
491 BUY T7 S20 $95 #47
491 SELL T16 S22 $47 #50
491 SELL T2 S23 $42 #44
491 SELL T12 S4 $53 #24
491 BUY T17 S6 $29 #8
491 SELL T4 S16 $28 #42
491 BUY T5 S4 $23 #47
491 BUY T8 S17 $6 #32
491 SELL T6 S21 $83 #26
491 BUY T2 S14 $14 #43
491 SELL T15 S13 $61 #23
491 BUY T7 S13 $97 #49
491 BUY T10 S11 $19 #25
491 BUY T16 S21 $20 #36
491 BUY T13 S14 $88 #16
491 BUY T0 S9 $85 #10
491 BUY T17 S8 $21 #39
491 SELL T4 S7 $50 #14
491 BUY T18 S5 $11 #3
491 BUY T19 S24 $22 #15
491 SELL T0 S14 $2 #30
491 SELL T18 S16 $90 #30
491 BUY T5 S12 $58 #36
491 BUY T17 S21 $86 #32
491 BUY T19 S1 $91 #44
491 SELL T18 S4 $23 #44
491 SELL T7 S11 $34 #19
491 SELL T0 S13 $83 #49
492 BUY T2 S7 $71 #20
492 SELL T19 S21 $51 #45
492 SELL T3 S4 $54 #23
492 SELL T6 S1 $47 #33
492 BUY T11 S13 $98 #10
492 SELL T10 S11 $16 #44
492 SELL T18 S5 $51 #17
492 SELL T17 S16 $33 #1
492 SELL T10 S12 $76 #16
492 SELL T1 S14 $66 #29
492 SELL T2 S2 $8 #30
492 SELL T5 S1 $54 #4
492 SELL T5 S23 $38 #37
492 BUY T0 S11 $100 #10
492 BUY T13 S19 $59 #31
492 SELL T3 S17 $14 #15
492 BUY T9 S19 $93 #13
492 SELL T16 S10 $56 #38
492 BUY T11 S18 $83 #8
492 SELL T4 S23 $71 #6
492 BUY T8 S14 $35 #49
492 SELL T1 S1 $72 #17
492 SELL T16 S19 $8 #40
492 SELL T15 S13 $45 #47
492 SELL T5 S21 $96 #21
492 BUY T16 S11 $69 #19
492 BUY T5 S3 $85 #12
492 BUY T16 S9 $41 #3
492 SELL T3 S15 $30 #7
492 SELL T19 S10 $14 #40
492 BUY T11 S12 $55 #28
492 SELL T13 S7 $45 #30
492 BUY T17 S19 $70 #17
492 SELL T19 S23 $11 #16
492 SELL T19 S18 $75 #2
492 BUY T3 S7 $89 #23
492 BUY T0 S14 $9 #33
492 BUY T18 S15 $36 #30
492 SELL T15 S23 $42 #43
492 BUY T16 S22 $4 #14
492 SELL T18 S11 $15 #1
492 SELL T12 S10 $2 #22
492 SELL T15 S10 $65 #28
492 SELL T9 S18 $57 #38
492 SELL T4 S5 $18 #45
492 BUY T13 S11 $26 #41
492 BUY T11 S10 $72 #39
492 SELL T12 S6 $20 #48
492 BUY T3 S7 $71 #24
492 BUY T16 S14 $3 #12
492 BUY T2 S11 $32 #42
492 BUY T14 S18 $28 #14
492 BUY T15 S4 $87 #12
492 BUY T7 S3 $58 #33
492 BUY T17 S11 $99 #11
492 BUY T1 S15 $74 #43
492 BUY T17 S11 $56 #48
492 SELL T6 S1 $50 #6
492 BUY T8 S18 $67 #32
492 SELL T3 S3 $17 #38
492 BUY T14 S18 $31 #40
492 SELL T3 S19 $52 #14
492 SELL T16 S21 $49 #1
492 SELL T2 S12 $64 #46
492 BUY T17 S14 $82 #18
492 BUY T10 S23 $62 #13
492 BUY T8 S19 $79 #22
492 SELL T4 S15 $41 #36
492 SELL T2 S11 $64 #32
492 BUY T15 S9 $72 #38
492 SELL T14 S12 $92 #31
492 BUY T2 S5 $80 #16
493 BUY T19 S18 $4 #36
493 BUY T0 S5 $27 #31
493 SELL T6 S14 $9 #1
493 SELL T11 S1 $7 #43
493 BUY T8 S14 $72 #24
493 SELL T10 S5 $61 #41
493 SELL T2 S0 $67 #18
493 SELL T1 S15 $37 #29
493 SELL T2 S5 $30 #35
493 BUY T19 S20 $98 #24
493 SELL T11 S22 $84 #49
493 BUY T9 S2 $15 #42
493 SELL T15 S3 $41 #1
493 SELL T6 S17 $59 #40
493 SELL T4 S22 $8 #45
493 SELL T15 S23 $49 #19
493 BUY T19 S24 $31 #23
493 SELL T13 S1 $5 #18
493 SELL T10 S16 $68 #8
493 SELL T4 S2 $89 #45
493 BUY T1 S2 $87 #30
493 BUY T19 S0 $30 #9
493 BUY T19 S1 $51 #50
493 BUY T18 S21 $60 #11
493 SELL T18 S11 $25 #33
493 BUY T16 S11 $90 #50
493 BUY T9 S19 $70 #47
493 SELL T19 S3 $38 #18
493 SELL T8 S7 $36 #32
493 SELL T10 S22 $18 #16
493 BUY T12 S2 $100 #23
493 SELL T3 S23 $56 #9
493 BUY T4 S6 $9 #2
493 BUY T12 S24 $47 #50
493 BUY T18 S1 $80 #50
493 SELL T2 S2 $65 #17
493 SELL T15 S21 $59 #25
493 SELL T0 S12 $64 #43
493 BUY T2 S10 $71 #29
493 BUY T0 S5 $47 #25
493 SELL T6 S18 $74 #39
493 SELL T9 S3 $75 #14
493 BUY T3 S7 $88 #31
493 BUY T11 S9 $54 #26
493 BUY T17 S5 $81 #35
493 SELL T19 S1 $27 #2
493 SELL T10 S9 $29 #15
493 SELL T12 S24 $98 #14
493 SELL T14 S23 $72 #16
493 BUY T18 S13 $20 #37
493 BUY T14 S3 $41 #33
493 SELL T13 S12 $66 #40
493 SELL T3 S10 $29 #22
493 SELL T1 S0 $25 #20
493 BUY T11 S1 $99 #48
493 BUY T18 S22 $63 #16
493 SELL T15 S24 $82 #6
493 SELL T19 S3 $3 #11
493 BUY T0 S14 $85 #8
493 BUY T17 S13 $18 #22
493 BUY T18 S17 $43 #50
493 SELL T12 S0 $67 #14
493 SELL T6 S13 $28 #23
493 SELL T11 S21 $9 #4
493 BUY T7 S17 $11 #42
493 SELL T2 S6 $61 #18
493 BUY T17 S19 $64 #12
493 BUY T15 S9 $84 #27
493 BUY T18 S23 $49 #24
493 BUY T13 S16 $78 #41
493 BUY T7 S3 $57 #16
493 SELL T0 S2 $10 #41
493 BUY T4 S7 $94 #17
493 SELL T12 S13 $74 #5
493 BUY T15 S14 $26 #7
493 SELL T2 S23 $36 #16
493 SELL T6 S13 $11 #36
493 SELL T17 S2 $33 #2
493 SELL T18 S12 $44 #40
493 SELL T17 S19 $65 #46
493 SELL T13 S2 $8 #14
493 BUY T8 S10 $49 #1
493 BUY T15 S21 $36 #30
493 SELL T8 S20 $30 #24
493 BUY T16 S0 $56 #49
493 BUY T2 S12 $8 #19
493 SELL T0 S24 $44 #6
493 BUY T8 S5 $95 #19
494 SELL T3 S21 $80 #14
494 SELL T15 S4 $97 #3
494 SELL T4 S0 $1 #19
494 SELL T14 S24 $99 #27
494 BUY T19 S3 $22 #26
494 BUY T10 S1 $6 #48
494 BUY T8 S8 $53 #48
494 BUY T4 S17 $25 #41
494 BUY T12 S22 $78 #25
494 SELL T18 S4 $66 #20
494 BUY T19 S5 $92 #23
494 BUY T3 S11 $1 #11
494 SELL T10 S8 $84 #21
494 SELL T8 S20 $2 #47
494 BUY T5 S4 $78 #21
494 BUY T8 S24 $4 #3
494 SELL T16 S23 $20 #7
494 SELL T8 S5 $41 #9
494 SELL T9 S2 $19 #25
494 BUY T1 S7 $85 #45
494 BUY T0 S6 $76 #32
494 BUY T13 S5 $11 #29
494 SELL T3 S22 $55 #47
494 BUY T0 S16 $59 #19
494 SELL T12 S20 $59 #40
494 BUY T6 S22 $21 #20
494 SELL T14 S18 $41 #37
494 SELL T16 S4 $60 #39
494 SELL T16 S4 $95 #19
494 BUY T8 S1 $65 #37
494 SELL T15 S2 $99 #37
494 BUY T2 S4 $56 #10
494 SELL T16 S22 $24 #41
494 BUY T19 S1 $100 #35
494 BUY T7 S5 $19 #6
494 SELL T5 S6 $84 #2
494 SELL T10 S10 $46 #32
494 BUY T13 S23 $4 #33
494 BUY T8 S17 $76 #30
494 SELL T10 S15 $44 #31
494 BUY T6 S23 $62 #34
494 SELL T13 S9 $100 #21
494 SELL T6 S7 $86 #22
494 BUY T11 S8 $4 #50
494 BUY T18 S19 $63 #14
494 SELL T11 S15 $31 #33
494 SELL T11 S1 $34 #21
494 BUY T3 S18 $7 #32
494 BUY T9 S5 $83 #2
494 BUY T11 S4 $93 #38
494 SELL T4 S20 $63 #36
494 BUY T1 S7 $81 #39
494 SELL T4 S20 $92 #21
494 SELL T9 S5 $40 #34
494 SELL T15 S5 $44 #31
494 SELL T0 S7 $4 #28
494 SELL T3 S6 $90 #16
494 BUY T12 S4 $85 #11
494 BUY T0 S0 $8 #15
494 BUY T15 S19 $62 #16
494 SELL T12 S13 $100 #3
494 BUY T3 S15 $93 #25
494 SELL T12 S10 $17 #39
494 SELL T17 S18 $94 #33
494 BUY T18 S11 $30 #49
494 BUY T6 S5 $81 #18
494 SELL T18 S3 $15 #20
494 SELL T1 S15 $75 #46
494 BUY T13 S1 $45 #37
494 BUY T13 S15 $45 #33
494 SELL T6 S10 $86 #33
494 SELL T18 S4 $84 #41
494 SELL T2 S18 $15 #26
494 BUY T0 S3 $24 #39
494 SELL T2 S15 $15 #49
494 BUY T13 S3 $9 #29
494 SELL T16 S22 $4 #31
494 SELL T10 S21 $23 #38
494 SELL T17 S20 $76 #6
494 BUY T16 S1 $4 #12
494 BUY T13 S1 $42 #41
494 BUY T13 S18 $45 #36
494 SELL T15 S15 $47 #21
494 SELL T3 S9 $3 #33
494 SELL T9 S15 $58 #10
494 SELL T4 S6 $14 #26
494 BUY T11 S21 $1 #49
494 SELL T4 S24 $87 #39
495 BUY T13 S0 $7 #1
495 SELL T19 S10 $83 #26
495 SELL T0 S16 $25 #10
495 SELL T10 S0 $63 #25
495 SELL T14 S12 $27 #1
495 SELL T19 S16 $20 #48
495 BUY T14 S11 $97 #8
495 BUY T9 S6 $53 #48
495 BUY T15 S4 $66 #21
495 BUY T1 S13 $52 #34
495 BUY T7 S17 $67 #40
495 BUY T11 S24 $50 #3
495 BUY T13 S6 $2 #50
495 BUY T7 S24 $61 #46
495 SELL T0 S20 $51 #36
495 BUY T19 S11 $14 #22
495 BUY T12 S24 $21 #31
495 SELL T11 S24 $59 #40
495 SELL T5 S12 $64 #35
495 BUY T7 S10 $62 #27
495 SELL T2 S5 $1 #24
495 BUY T16 S8 $10 #40
495 SELL T9 S10 $61 #29
495 SELL T2 S24 $83 #14
495 BUY T1 S19 $21 #14
495 BUY T19 S17 $62 #26
495 SELL T1 S15 $29 #25
495 SELL T9 S12 $77 #25
495 BUY T10 S10 $36 #21
495 BUY T19 S10 $24 #10
495 BUY T8 S7 $67 #31
495 SELL T19 S21 $51 #10
495 SELL T19 S24 $2 #18
495 SELL T4 S12 $19 #7
495 BUY T9 S11 $93 #49
495 SELL T1 S3 $47 #22
495 SELL T9 S12 $88 #9
495 BUY T6 S3 $32 #17
495 SELL T9 S5 $8 #32
495 SELL T12 S11 $72 #25
495 SELL T4 S9 $62 #25
495 SELL T18 S1 $93 #4
495 BUY T3 S20 $80 #38
495 SELL T8 S6 $78 #6
495 BUY T4 S18 $77 #28
495 BUY T8 S17 $84 #12
495 BUY T8 S19 $61 #23
495 SELL T6 S22 $55 #8
495 SELL T5 S6 $100 #26
495 SELL T2 S19 $25 #29
495 SELL T12 S15 $99 #29
495 BUY T17 S5 $62 #32
495 BUY T13 S19 $88 #47
495 BUY T1 S14 $56 #7
495 SELL T0 S23 $73 #34
495 SELL T8 S10 $47 #42
495 BUY T8 S7 $17 #39
495 BUY T19 S13 $51 #28
495 BUY T7 S20 $60 #40
495 BUY T12 S22 $22 #29
495 BUY T1 S5 $21 #10
495 SELL T4 S23 $46 #40
495 SELL T9 S18 $27 #44
495 BUY T19 S17 $74 #11
495 BUY T19 S19 $75 #10
495 SELL T17 S20 $100 #19
495 SELL T6 S0 $54 #17
495 SELL T2 S16 $99 #37
495 BUY T10 S12 $13 #10
495 SELL T12 S24 $68 #11
495 SELL T17 S16 $80 #11
495 BUY T19 S12 $79 #37
495 BUY T11 S23 $53 #48
495 SELL T8 S20 $75 #21
495 BUY T8 S12 $74 #23
495 SELL T13 S22 $36 #2
495 SELL T7 S15 $29 #17
495 SELL T19 S19 $74 #2
495 BUY T6 S11 $57 #35
495 BUY T10 S7 $5 #21
495 SELL T1 S12 $71 #14
495 SELL T10 S12 $23 #9
495 BUY T14 S14 $79 #21
495 BUY T8 S10 $8 #26
496 SELL T4 S8 $75 #27
496 BUY T5 S5 $47 #47
496 BUY T0 S21 $14 #38
496 BUY T8 S11 $50 #7
496 BUY T17 S3 $70 #37
496 SELL T11 S11 $57 #33
496 SELL T5 S5 $81 #10
496 SELL T7 S12 $13 #13
496 SELL T18 S11 $58 #30
496 SELL T12 S18 $12 #24
496 SELL T10 S5 $48 #20
496 SELL T14 S6 $50 #33
496 SELL T0 S5 $13 #22
496 BUY T16 S13 $91 #36
496 SELL T17 S18 $48 #26
496 SELL T11 S6 $54 #2
496 BUY T5 S12 $69 #3
496 BUY T6 S22 $6 #38
496 SELL T13 S10 $28 #24
496 BUY T8 S14 $35 #49
496 SELL T16 S2 $14 #46
496 SELL T7 S24 $7 #39
496 BUY T2 S19 $4 #17
496 BUY T11 S13 $94 #41
496 BUY T11 S0 $94 #9
496 SELL T11 S23 $65 #2
496 SELL T19 S8 $14 #37
497 SELL T16 S11 $70 #44
497 SELL T4 S12 $9 #43
497 SELL T7 S13 $40 #49
497 BUY T7 S15 $1 #21
497 SELL T15 S5 $58 #14
497 BUY T11 S0 $92 #49
497 BUY T4 S3 $70 #40
497 SELL T7 S10 $80 #4
497 BUY T19 S9 $78 #29
497 SELL T18 S10 $17 #25
497 BUY T14 S19 $3 #28
497 SELL T13 S23 $7 #19
497 BUY T19 S6 $96 #6
497 BUY T14 S5 $28 #28
497 SELL T17 S1 $63 #36
497 SELL T13 S5 $50 #1
497 SELL T0 S24 $84 #17
497 BUY T11 S24 $82 #9
497 SELL T0 S4 $38 #13
497 SELL T8 S24 $45 #23
497 SELL T7 S23 $26 #49
497 BUY T8 S17 $67 #24
497 SELL T9 S20 $97 #9
497 SELL T6 S15 $95 #19
497 BUY T2 S5 $27 #30
497 BUY T16 S5 $11 #24
497 BUY T3 S20 $77 #24
497 BUY T9 S13 $32 #46
497 SELL T12 S2 $3 #43
497 BUY T19 S4 $90 #23
497 SELL T4 S7 $72 #44
497 SELL T5 S2 $36 #40
497 SELL T6 S7 $72 #40
497 BUY T2 S20 $4 #47
497 SELL T11 S19 $59 #48
497 SELL T7 S14 $21 #1
497 SELL T10 S3 $39 #30
497 BUY T6 S22 $3 #8
497 SELL T4 S18 $17 #41
497 BUY T13 S0 $42 #6
497 SELL T19 S3 $79 #21
497 BUY T19 S2 $56 #28
497 SELL T19 S21 $90 #22
497 BUY T11 S12 $24 #50
497 BUY T1 S17 $21 #30
497 SELL T6 S23 $47 #20
497 BUY T5 S20 $82 #5
497 BUY T18 S13 $44 #3
497 SELL T19 S8 $19 #43
497 SELL T6 S1 $95 #12
497 BUY T13 S14 $81 #16
497 SELL T3 S2 $98 #48
497 BUY T5 S13 $29 #39
497 BUY T5 S15 $64 #50
497 SELL T3 S16 $58 #3
497 BUY T11 S16 $47 #10
497 BUY T17 S16 $8 #36
497 SELL T9 S9 $32 #24
497 SELL T8 S2 $59 #11
497 SELL T1 S5 $17 #44
497 BUY T1 S2 $69 #18
497 BUY T19 S23 $94 #42
497 BUY T4 S21 $74 #1
497 BUY T12 S2 $79 #16
497 BUY T18 S24 $62 #1
497 BUY T0 S2 $76 #15
497 BUY T19 S3 $36 #49
497 BUY T4 S15 $99 #29
498 BUY T18 S12 $39 #16
498 SELL T7 S6 $94 #4
498 BUY T17 S4 $33 #30
498 BUY T10 S12 $42 #13
498 SELL T0 S13 $21 #13
498 SELL T7 S13 $28 #20
498 SELL T17 S18 $20 #37
498 SELL T3 S12 $89 #8
498 SELL T3 S19 $6 #14
498 BUY T14 S11 $28 #1
498 BUY T17 S23 $23 #19
498 SELL T10 S6 $71 #39
498 SELL T5 S8 $4 #22
498 SELL T14 S21 $70 #28
498 SELL T14 S3 $56 #33
498 SELL T6 S8 $15 #38
498 SELL T1 S10 $80 #6
498 SELL T12 S19 $79 #5
498 BUY T16 S0 $86 #9
498 BUY T4 S19 $37 #17
498 BUY T9 S8 $16 #24
498 SELL T15 S21 $88 #38
498 BUY T12 S21 $56 #28
498 BUY T1 S17 $80 #43
498 BUY T4 S18 $26 #28
498 SELL T4 S3 $39 #32
498 SELL T14 S3 $31 #4
498 SELL T12 S9 $49 #7
498 BUY T14 S6 $62 #28
498 BUY T19 S2 $31 #17
498 SELL T11 S3 $61 #24
498 BUY T2 S2 $64 #4
498 SELL T6 S24 $71 #40
498 BUY T2 S2 $35 #16
498 SELL T8 S17 $38 #9
498 BUY T17 S6 $100 #40
498 SELL T14 S3 $10 #15
498 SELL T7 S16 $97 #37
498 SELL T16 S21 $19 #41
498 BUY T15 S15 $69 #9
498 SELL T7 S20 $71 #50
498 BUY T12 S4 $33 #50
498 BUY T2 S12 $12 #24
498 SELL T0 S15 $27 #19
498 BUY T2 S4 $19 #15
498 SELL T15 S24 $14 #25
498 SELL T2 S22 $93 #26
498 BUY T2 S18 $96 #44
498 BUY T8 S19 $96 #45
498 SELL T13 S11 $92 #50
498 BUY T2 S18 $2 #29
498 BUY T19 S4 $96 #42
498 BUY T5 S12 $76 #21
498 SELL T5 S5 $98 #45
498 SELL T6 S17 $18 #32
498 BUY T10 S11 $76 #25
498 BUY T2 S1 $1 #23
498 BUY T13 S10 $27 #40
498 SELL T10 S15 $98 #48
498 BUY T7 S23 $44 #48
498 SELL T13 S14 $2 #20
498 SELL T12 S20 $91 #22
498 BUY T9 S4 $60 #27
498 SELL T19 S7 $73 #34
498 SELL T14 S21 $35 #14
498 BUY T8 S14 $35 #2
498 SELL T1 S0 $92 #10
498 SELL T12 S4 $91 #20
498 BUY T2 S19 $61 #35
498 BUY T15 S5 $32 #30
498 BUY T13 S24 $46 #20
498 SELL T3 S12 $21 #50
498 BUY T9 S8 $85 #8
498 BUY T11 S3 $87 #22
498 BUY T5 S13 $16 #36
498 SELL T4 S21 $90 #34
498 BUY T13 S20 $17 #3
498 SELL T13 S23 $69 #16
498 SELL T7 S7 $84 #22
498 SELL T7 S13 $95 #49
498 BUY T11 S1 $10 #16
498 SELL T4 S9 $13 #2
498 BUY T2 S17 $10 #40
499 SELL T4 S14 $32 #27
499 SELL T14 S11 $25 #35
499 BUY T8 S20 $59 #11
499 BUY T13 S2 $69 #26
499 BUY T13 S12 $40 #24
499 BUY T10 S8 $31 #44
499 BUY T0 S6 $63 #11
499 SELL T1 S3 $38 #28
499 SELL T12 S1 $15 #31
499 SELL T4 S4 $28 #46
499 BUY T10 S4 $50 #45
499 SELL T13 S8 $96 #10
499 SELL T17 S24 $91 #36
499 BUY T6 S4 $99 #14
499 SELL T12 S21 $15 #6
499 BUY T8 S22 $94 #5
499 BUY T7 S13 $6 #48
499 SELL T9 S3 $31 #17
499 SELL T13 S8 $81 #21
499 BUY T11 S18 $29 #46
499 SELL T18 S21 $84 #25
499 SELL T2 S12 $58 #42
499 BUY T1 S5 $32 #11
499 BUY T2 S1 $56 #22
499 BUY T4 S16 $88 #32
499 SELL T0 S17 $29 #34
499 BUY T6 S21 $3 #13
499 SELL T2 S16 $38 #34
499 SELL T19 S6 $1 #49
499 BUY T9 S10 $80 #15
499 BUY T2 S14 $71 #45
499 BUY T10 S12 $10 #48
499 SELL T10 S17 $7 #13
499 SELL T15 S22 $62 #47
499 SELL T5 S8 $14 #14
499 SELL T17 S10 $33 #27
499 BUY T4 S4 $38 #26
499 SELL T11 S21 $87 #17
499 BUY T3 S8 $15 #40
499 SELL T15 S5 $92 #38
499 SELL T15 S21 $6 #50
499 SELL T12 S2 $86 #13
499 BUY T17 S9 $41 #41
499 BUY T15 S15 $20 #25
499 SELL T10 S19 $61 #10
499 BUY T16 S7 $51 #8
499 SELL T0 S3 $49 #43
499 BUY T14 S4 $87 #44
499 SELL T1 S11 $56 #18
499 SELL T17 S15 $2 #46
499 SELL T16 S9 $57 #32
499 SELL T10 S8 $15 #45
499 SELL T3 S15 $11 #11
499 BUY T10 S0 $21 #15
499 BUY T11 S6 $24 #20
499 SELL T5 S6 $56 #5
499 SELL T17 S23 $40 #17
499 BUY T10 S6 $1 #36
499 BUY T6 S15 $21 #45
499 SELL T2 S2 $41 #45
499 BUY T6 S6 $61 #47
499 BUY T18 S12 $39 #19
499 BUY T9 S20 $79 #45
499 SELL T14 S9 $48 #12
499 SELL T14 S13 $74 #26
499 SELL T18 S7 $14 #15
499 BUY T4 S7 $51 #36
499 SELL T4 S15 $73 #35
499 BUY T18 S8 $85 #1
499 SELL T10 S4 $89 #7
499 BUY T1 S1 $67 #9
499 BUY T12 S23 $40 #28
499 SELL T13 S23 $23 #48
499 SELL T3 S10 $81 #50
500 SELL T2 S11 $61 #46
500 BUY T19 S2 $91 #40
500 SELL T13 S5 $69 #45
500 SELL T14 S11 $40 #2
500 BUY T11 S4 $6 #50
500 SELL T3 S5 $6 #42
500 BUY T17 S23 $60 #1
500 SELL T6 S15 $52 #14
500 BUY T9 S16 $69 #42
500 SELL T6 S20 $17 #4
500 SELL T19 S13 $62 #31
500 SELL T5 S3 $76 #34
500 BUY T16 S18 $36 #35
500 SELL T13 S20 $99 #39
500 SELL T15 S9 $89 #44
500 SELL T3 S0 $20 #43
500 SELL T15 S3 $14 #12
500 BUY T0 S21 $91 #39
500 BUY T19 S5 $66 #49
500 BUY T17 S5 $39 #30
500 BUY T19 S11 $53 #29
500 SELL T18 S0 $17 #20
500 BUY T14 S0 $82 #10
500 BUY T10 S24 $89 #20
500 BUY T11 S6 $97 #29
500 SELL T18 S3 $74 #44
500 BUY T1 S16 $27 #18
500 BUY T16 S13 $75 #2
500 BUY T7 S19 $96 #48
500 BUY T6 S20 $98 #22
500 BUY T0 S8 $17 #5
500 BUY T15 S16 $30 #40
500 SELL T0 S11 $56 #33
500 BUY T13 S21 $29 #18
500 SELL T19 S17 $6 #27
500 SELL T13 S0 $89 #14
500 BUY T1 S20 $57 #46
500 BUY T8 S11 $12 #14
500 BUY T19 S7 $30 #24
500 BUY T5 S0 $10 #19
500 SELL T6 S1 $69 #38
500 BUY T1 S7 $60 #5
500 BUY T18 S19 $86 #43
500 SELL T16 S16 $57 #33
500 BUY T6 S20 $52 #37
500 BUY T4 S8 $86 #9
500 SELL T4 S15 $83 #28
500 BUY T18 S23 $25 #40
500 SELL T15 S1 $20 #3
500 SELL T8 S20 $43 #10
500 BUY T19 S15 $18 #36
500 SELL T8 S23 $49 #26
500 SELL T14 S3 $95 #21
500 BUY T14 S1 $95 #19
500 BUY T0 S15 $16 #28
500 SELL T18 S1 $85 #1
500 BUY T4 S8 $51 #42
500 BUY T1 S17 $77 #39
500 BUY T3 S9 $74 #13
500 BUY T8 S12 $60 #16
500 SELL T4 S17 $62 #23
500 SELL T19 S16 $100 #10
500 SELL T7 S10 $78 #36
500 SELL T13 S13 $47 #23
500 BUY T11 S16 $59 #44
500 SELL T8 S1 $20 #42
500 SELL T0 S3 $77 #46
500 SELL T17 S0 $52 #23
500 BUY T13 S9 $10 #44
500 SELL T4 S21 $95 #10
500 SELL T17 S3 $59 #40
500 SELL T5 S5 $40 #6
500 BUY T7 S9 $55 #21
500 SELL T8 S16 $86 #7
500 SELL T14 S9 $26 #7
500 BUY T9 S20 $93 #23
500 SELL T1 S16 $27 #33
500 BUY T11 S12 $3 #15
500 BUY T3 S15 $11 #27
500 SELL T0 S22 $53 #40
500 BUY T17 S18 $20 #11
500 BUY T4 S22 $75 #43
500 BUY T15 S12 $87 #34
500 SELL T7 S23 $76 #47
500 SELL T4 S2 $48 #14
500 BUY T18 S20 $11 #14
500 BUY T17 S12 $50 #39
500 SELL T9 S24 $1 #24
500 SELL T0 S18 $89 #3
500 BUY T12 S8 $39 #19
500 SELL T1 S20 $51 #6
500 SELL T7 S16 $16 #30
500 SELL T13 S2 $80 #32
500 BUY T19 S16 $66 #43
500 BUY T11 S8 $82 #10
500 SELL T12 S19 $7 #38
500 SELL T7 S9 $14 #29
500 SELL T8 S23 $62 #50
500 SELL T18 S21 $95 #7
500 SELL T0 S2 $67 #48
500 SELL T11 S18 $73 #2
500 BUY T9 S4 $69 #32
500 BUY T15 S1 $58 #15
500 SELL T4 S19 $86 #32
500 BUY T4 S10 $85 #36
500 BUY T7 S21 $2 #13
500 SELL T0 S22 $98 #19
500 SELL T8 S7 $24 #27
500 SELL T13 S8 $99 #38
500 BUY T0 S16 $20 #13
500 SELL T11 S14 $63 #5
501 BUY T19 S22 $34 #22
501 BUY T7 S15 $50 #6
501 BUY T10 S12 $4 #44
501 SELL T7 S12 $89 #38
501 BUY T18 S22 $45 #29
501 BUY T2 S11 $79 #1
501 SELL T17 S12 $79 #42
501 BUY T19 S22 $82 #7
501 BUY T7 S19 $9 #26
501 BUY T19 S3 $6 #31
501 BUY T12 S23 $16 #42
501 BUY T6 S6 $43 #24
501 BUY T4 S17 $42 #34
501 BUY T0 S24 $5 #11
501 BUY T8 S4 $79 #10
501 SELL T7 S17 $6 #3
501 BUY T1 S24 $17 #25
501 BUY T12 S15 $75 #40
501 BUY T17 S3 $71 #32
501 BUY T6 S2 $48 #15
501 BUY T11 S0 $72 #32
501 SELL T3 S22 $49 #33
501 BUY T2 S2 $12 #47
501 SELL T8 S18 $79 #30
501 BUY T1 S18 $43 #21
501 BUY T17 S9 $58 #9
501 SELL T19 S19 $81 #32
501 SELL T18 S14 $76 #7
501 BUY T16 S1 $65 #19
501 BUY T3 S19 $15 #16
501 SELL T14 S6 $39 #5
501 BUY T13 S20 $32 #36
501 SELL T2 S3 $59 #40
501 SELL T8 S8 $88 #35
501 BUY T2 S7 $44 #39
501 BUY T16 S15 $71 #39
501 SELL T16 S19 $74 #42
501 SELL T0 S5 $35 #27
501 BUY T2 S15 $84 #49
501 SELL T13 S0 $31 #29
501 SELL T19 S14 $16 #1
501 BUY T8 S19 $71 #16
501 SELL T7 S9 $84 #15
501 BUY T4 S20 $35 #34
501 BUY T8 S22 $92 #12
501 BUY T16 S9 $53 #27
501 SELL T15 S8 $48 #41
501 SELL T11 S5 $39 #38
501 BUY T17 S2 $39 #50
501 BUY T5 S14 $53 #41
501 SELL T15 S10 $65 #35
501 SELL T8 S7 $47 #14
501 SELL T6 S18 $25 #4
501 SELL T17 S13 $88 #28
501 SELL T9 S19 $90 #29
501 SELL T11 S3 $94 #43
501 BUY T3 S24 $52 #6
501 BUY T4 S10 $59 #40
501 SELL T7 S23 $64 #15
502 BUY T10 S4 $35 #22
502 BUY T9 S2 $71 #39
502 BUY T8 S18 $46 #31
502 SELL T15 S23 $86 #34
502 SELL T11 S8 $60 #14
502 SELL T12 S16 $73 #29
502 BUY T19 S11 $83 #32
502 BUY T17 S13 $78 #26
502 SELL T15 S5 $64 #43
502 SELL T2 S17 $57 #36
502 SELL T2 S4 $50 #45
502 BUY T8 S5 $3 #37
502 SELL T2 S20 $36 #13
